        jday         mon         day          yr   name        type              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
          22           1          22        2000 chandeg m_5_862            8442706.      7.1330908E-07  4.7506412E-05  1.7262071E-05   17734.32      1.1334211E-03   10.55728      0.0000000E+00  0.0000000E+00  0.0000000E+00   39290.44      8.0378243E-07  8.0378243E-07  8.0378243E-07  8.0378243E-07  8.0378243E-07  0.0000000E+00  -11.64625    
          23           1          23        2000 chandeg m_5_862            8639882.      3.0482931E-07  5.0207644E-05  1.8218450E-05   18121.69      1.3759447E-03   10.78201      0.0000000E+00  0.0000000E+00  0.0000000E+00   40119.20      8.0467368E-07  8.0467368E-07  8.0467368E-07  8.0467368E-07  8.0467368E-07  0.0000000E+00  -6.325001    
          24           1          24        2000 chandeg m_5_862            8824069.      1.3194084E-07  5.2891359E-05  1.9168352E-05   18480.89      1.6521835E-03   10.98993      0.0000000E+00  0.0000000E+00  0.0000000E+00   40888.41      8.0551888E-07  8.0551888E-07  8.0551888E-07  8.0551888E-07  8.0551888E-07  0.0000000E+00  -9.058749    
          25           1          25        2000 chandeg m_5_862            8994940.      5.7776994E-08  5.5554472E-05  2.0110709E-05   18813.89      1.9646117E-03   11.18158      0.0000000E+00  0.0000000E+00  0.0000000E+00   41592.29      8.0633305E-07  8.0633305E-07  8.0633305E-07  8.0633305E-07  8.0633305E-07  0.0000000E+00  -4.371250    
          26           1          26        2000 chandeg m_5_862            9153712.      2.5571108E-08  5.8188583E-05  2.1042550E-05   19120.16      2.3156288E-03   11.35753      0.0000000E+00  0.0000000E+00  0.0000000E+00   42240.68      8.0714665E-07  8.0714665E-07  8.0714665E-07  8.0714665E-07  8.0714665E-07  0.0000000E+00  -8.559999    
          27           1          27        2000 chandeg m_5_862            9300336.      1.1426729E-08  6.0792325E-05  2.1963420E-05   19401.74      2.7077526E-03   11.51843      0.0000000E+00  0.0000000E+00  0.0000000E+00   42833.45      8.0791960E-07  8.0791960E-07  8.0791960E-07  8.0791960E-07  8.0791960E-07  0.0000000E+00  -7.367500    
          28           1          28        2000 chandeg m_5_862            9435419.      5.1511897E-09  6.3363266E-05  2.2872475E-05   19660.01      3.1429669E-03   11.66489      0.0000000E+00  0.0000000E+00  0.0000000E+00   43372.89      8.0867773E-07  8.0867773E-07  8.0867773E-07  8.0867773E-07  8.0867773E-07  0.0000000E+00  -5.110000    
          29           1          29        2000 chandeg m_5_862            9559203.      2.3407216E-09  6.5897097E-05  2.3768211E-05   19895.54      3.6223999E-03   11.79747      0.0000000E+00  0.0000000E+00  0.0000000E+00   43861.13      8.0940970E-07  8.0940970E-07  8.0940970E-07  8.0940970E-07  8.0940970E-07  0.0000000E+00  -4.180000    
          30           1          30        2000 chandeg m_5_862            9672158.      1.0713478E-09  6.8389090E-05  2.4648962E-05   20108.68      4.1465494E-03   11.91672      0.0000000E+00  0.0000000E+00  0.0000000E+00   44300.19      8.1012297E-07  8.1012297E-07  8.1012297E-07  8.1012297E-07  8.1012297E-07  0.0000000E+00  -4.498750    
          31           1          31        2000 chandeg m_5_862            9774592.      4.9356885E-10  7.0838229E-05  2.5514391E-05   20300.77      4.7159675E-03   12.02314      0.0000000E+00  0.0000000E+00  0.0000000E+00   44691.95      8.1081288E-07  8.1081288E-07  8.1081288E-07  8.1081288E-07  8.1081288E-07  0.0000000E+00  -3.220000    
          32           2           1        2000 chandeg m_5_862            9866851.      2.2873148E-10  7.3240430E-05  2.6363068E-05   20472.11      5.3311870E-03   12.11720      0.0000000E+00  0.0000000E+00  0.0000000E+00   45038.16      8.1148289E-07  8.1148289E-07  8.1148289E-07  8.1148289E-07  8.1148289E-07  0.0000000E+00 -0.1450000    
          33           2           2        2000 chandeg m_5_862            9949285.      1.0656295E-10  7.5594980E-05  2.7194748E-05   20623.77      5.9931618E-03   12.19938      0.0000000E+00  0.0000000E+00  0.0000000E+00   45340.60      8.1213295E-07  8.1213295E-07  8.1213295E-07  8.1213295E-07  8.1213295E-07  0.0000000E+00 -7.0000172E-02
          34           2           3        2000 chandeg m_5_862           1.0022249E+07  4.9882314E-11  6.8683259E-04  6.5657703E-05   20754.04      6.6602025E-03   11.93784      0.0000000E+00  0.0000000E+00  0.0000000E+00   44331.76      8.1276301E-07  8.1276301E-07  8.1276301E-07  8.1276301E-07  8.1276301E-07  0.0000000E+00   3.076250    
          35           2           4        2000 chandeg m_5_862           1.0086094E+07  2.3448769E-11  1.5367087E-03  1.1685531E-04   20865.03      7.3611937E-03   12.19940      0.0000000E+00  1.5000957E-02  0.0000000E+00   45292.84      8.1337271E-07  8.1337271E-07  8.1337271E-07  8.1337271E-07  8.1337271E-07  0.0000000E+00   1.276250    
          36           2           5        2000 chandeg m_5_862           1.0141258E+07  1.1064034E-11  2.4931415E-03  1.7411889E-04   20962.25      8.1058340E-03   12.25966      1.0666242E-02  2.4170976E-02  0.0000000E+00   45515.91      8.1396195E-07  8.1396195E-07  8.1396195E-07  8.1396195E-07  8.1396195E-07  0.0000000E+00   1.178750    
          37           2           6        2000 chandeg m_5_862           1.0187979E+07  5.2375131E-12  3.4941868E-03  2.3395606E-04   21043.08      8.8969329E-03   12.42011      1.5077700E-02  3.3887073E-02  0.0000000E+00   46152.71      8.1452771E-07  8.1452771E-07  8.1452771E-07  8.1452771E-07  8.1452771E-07  0.0000000E+00  -2.057500    
          38           2           7        2000 chandeg m_5_862           1.0226698E+07  2.4863950E-12  4.5137047E-03  2.9486939E-04   21108.79      9.7360192E-03   12.45078      1.9449145E-02  4.3512907E-02  0.0000000E+00   46265.53      8.1507534E-07  8.1507534E-07  8.1507534E-07  8.1507534E-07  8.1507534E-07  0.0000000E+00 -0.8837500    
          39           2           8        2000 chandeg m_5_862           1.0257675E+07  1.1832268E-12  5.5399160E-03  3.5616881E-04   21158.14      1.0622318E-02   12.47256      2.3808157E-02  5.3088527E-02  0.0000000E+00   46345.63      8.1559989E-07  8.1559989E-07  8.1559989E-07  8.1559989E-07  8.1559989E-07  0.0000000E+00  -2.323750    
          40           2           9        2000 chandeg m_5_862           1.0281371E+07  5.6422700E-13  1.3824612E-02  1.9945716E-03   21195.11      1.1421610E-02   12.19461      3.2204218E-02  6.9832452E-02  9.3899203E-08   45238.32      8.1610574E-07  8.8751134E-05  8.1610574E-07  8.1610574E-07  8.1610574E-07  0.0000000E+00   2.735000    
          41           2          10        2000 chandeg m_5_862           1.0297909E+07  2.6950469E-13  1.1028330E-02  9.4898039E-04   21216.41      1.2386665E-02   12.49250      4.1274518E-02  9.0527683E-02  2.5758662E-12   46414.29      8.1658789E-07  5.8533973E-05  8.1658789E-07  8.1658789E-07  8.1658789E-07  0.0000000E+00 -0.6475000    
          42           2          11        2000 chandeg m_5_862           1.0307890E+07  1.2890237E-13  1.2515090E-02  8.9511788E-04   21220.46      1.3336836E-02   12.50709      5.0624430E-02  0.1109264      8.0421531E-11   46406.09      8.1705508E-07  3.1223281E-05  8.1705508E-07  8.1705508E-07  8.1705508E-07  0.0000000E+00  -6.943750    
          43           2          12        2000 chandeg m_5_862           1.0311478E+07  6.1714651E-14  1.4702955E-02  1.0005736E-03   21215.31      1.4325249E-02   12.47974      6.0131513E-02  0.1314732      2.5064042E-09   46371.86      8.1749562E-07  1.5865360E-05  8.1749562E-07  8.1749562E-07  8.1749562E-07  0.0000000E+00  -7.599999    
          44           2          13        2000 chandeg m_5_862           1.0309078E+07  2.9567813E-14  1.6985742E-02  1.1305725E-03   21194.42      1.5356347E-02   12.46375      6.9555022E-02  0.1517857      0.0000000E+00   46313.23      8.1791825E-07  8.1043609E-06  8.1791825E-07  8.1791825E-07  8.1791825E-07  0.0000000E+00  -6.133750    
          45           2          14        2000 chandeg m_5_862           1.0301121E+07  1.4171773E-14  1.9282814E-02  1.2644903E-03   21167.56      1.6436739E-02   12.44152      7.8877456E-02  0.1718147      0.0000000E+00   46233.04      8.1831928E-07  4.3136479E-06  8.1831928E-07  8.1831928E-07  8.1831928E-07  0.0000000E+00  -5.920000    
          46           2          15        2000 chandeg m_5_862           1.0287382E+07  6.7933050E-15  2.1557594E-02  1.3976231E-03   21128.44      1.7561628E-02   12.41327      8.8021934E-02  0.1914110      0.0000000E+00   46127.44      8.1869598E-07  2.4941980E-06  8.1869598E-07  8.1869598E-07  8.1869598E-07  0.0000000E+00  -3.546250    
          47           2          16        2000 chandeg m_5_862           1.0269490E+07  3.2560243E-15  2.3789337E-02  1.5282494E-03   21067.72      1.8721098E-02   12.37941      9.6917428E-02  0.2104262      0.0000000E+00   46009.42      8.1906853E-07  1.6221351E-06  8.1906853E-07  8.1906853E-07  8.1906853E-07  0.0000000E+00  -5.916250    
          48           2          17        2000 chandeg m_5_862           1.0245188E+07  1.5599269E-15  2.6020205E-02  1.6588890E-03   21010.64      1.9934226E-02   12.34028      0.1057029      0.2291292      0.0000000E+00   45858.89      8.1938555E-07  1.2041262E-06  8.1938555E-07  8.1938555E-07  8.1938555E-07  0.0000000E+00  -7.236250    
          49           2          18        2000 chandeg m_5_862           1.0217316E+07  7.4694822E-16  2.8223434E-02  1.7879978E-03   20946.96      2.1192508E-02   12.29609      0.1143011      0.2473829      0.0000000E+00   45696.27      8.1975094E-07  1.0039785E-06  8.1975094E-07  8.1975094E-07  8.1975094E-07  0.0000000E+00  -2.541250    
          50           2          19        2000 chandeg m_5_862           1.0184429E+07  3.5733228E-16  3.0398449E-02  1.9155238E-03   20875.37      2.2493469E-02   12.24711      0.1227074      0.2651731      0.0000000E+00   45516.02      8.2004505E-07  9.0817764E-07  8.2004505E-07  8.2004505E-07  8.2004505E-07  0.0000000E+00  -1.963750    
          51           2          20        2000 chandeg m_5_862           1.0147836E+07  1.7076737E-16  3.2541759E-02  2.0412561E-03   20795.87      2.3835750E-02   12.19368      0.1309137      0.2824873      0.0000000E+00   45319.39      8.2035359E-07  8.6247167E-07  8.2035359E-07  8.2035359E-07  8.2035359E-07  0.0000000E+00  -2.207500    
          52           2          21        2000 chandeg m_5_862           1.0107123E+07  8.1501609E-17  4.8775014E-02  5.5129803E-03   20711.76      2.4947535E-02   12.02760      0.1393373      0.2972928      1.1078006E-07   44441.35      8.2062525E-07  1.9994899E-04  8.2062525E-07  8.2062525E-07  8.2062525E-07  0.0000000E+00   1.610000    
          53           2          22        2000 chandeg m_5_862           1.0063044E+07  3.8840855E-17   3.456708      0.6872370       20622.72      0.0000000E+00   84.82656      0.4926946      0.3135204      7.0748129E-08   43454.46      7.8544264E-07  4.2550985E-02  7.8544264E-07  7.8544264E-07  7.8544264E-07  0.0000000E+00   3.537500    
          54           2          23        2000 chandeg m_5_862           1.0015034E+07  1.8478876E-17  0.6263976      0.1145586       20526.04      2.1174053E-02   83.75471      0.2198492      0.3225173      1.1634964E-11   42013.27      8.0426838E-07  2.5841177E-02  8.0426838E-07  8.0426838E-07  8.0426838E-07  0.0000000E+00   7.028750    
          55           2          24        2000 chandeg m_5_862            9964468.      8.7753846E-18  0.2362497      3.7578382E-02   20418.31      2.7724300E-02   80.02503      0.1812007      0.3352560      7.0195483E-08   41383.91      8.1337225E-07  1.4171882E-02  8.1337225E-07  8.1337225E-07  8.1337225E-07  0.0000000E+00   8.333750    
          56           2          25        2000 chandeg m_5_862            9909962.      4.1586646E-18  0.1126954      1.5059097E-02   20304.60      3.0559495E-02   77.42889      0.1739050      0.3533373      5.8685585E-09   41453.69      8.1779001E-07  7.3645501E-03  8.1779001E-07  8.1779001E-07  8.1779001E-07  0.0000000E+00   7.268750    
          57           2          26        2000 chandeg m_5_862            9855596.      1.9665574E-18   2.787319      0.5546151       20154.51      0.0000000E+00   95.22375      0.5383140      0.3874834      9.3910828E-08   40599.91      7.6525833E-07  3.6195282E-02  7.6525833E-07  7.6525833E-07  7.6525833E-07  0.0000000E+00   9.353750    
          58           2          27        2000 chandeg m_5_862            9794759.      9.2761109E-19  0.5308495      9.4798930E-02   20036.50      2.6910407E-02   99.96892      0.2609738      0.4330841      7.0428378E-11   41098.09      7.9524250E-07  2.1405589E-02  7.9524250E-07  7.9524250E-07  7.9524250E-07  0.0000000E+00   6.728750    
          59           2          28        2000 chandeg m_5_862            9734364.      4.3656178E-19  0.2138149      3.2676362E-02   19915.75      3.3040751E-02   100.8903      0.2436443      0.4781246      7.0140616E-12   41230.92      8.0963440E-07  1.1395350E-02  8.0963440E-07  8.0963440E-07  8.0963440E-07  0.0000000E+00   5.468750    
          60           2          29        2000 chandeg m_5_862            9670278.      2.0487197E-19  0.1291731      1.6935943E-02   19791.12      3.5630319E-02   85.71924      0.2494592      0.5113260      6.2048477E-10   40200.87      8.1640974E-07  5.8353101E-03  8.1640974E-07  8.1640974E-07  8.1640974E-07  0.0000000E+00   7.872500    
          61           3           1        2000 chandeg m_5_862            9605204.      9.5884877E-20  0.1043284      1.2280094E-02   19662.34      3.7447255E-02   83.04143      0.2641806      0.5512171      3.7602887E-10   39921.12      1.0586416E-06  2.9214527E-03  1.3479815E-06  4.0230880E-06  2.2657198E-06  0.0000000E+00   7.846250    
          62           3           2        2000 chandeg m_5_862            9537726.      4.4741834E-20  9.8203637E-02  1.0867294E-02   19528.60      3.9068941E-02   84.56503      0.2904638      0.6099457      1.3973614E-08   41394.87      9.3279624E-07  1.4390334E-03  1.0678081E-06  2.3203183E-06  1.4960434E-06  0.0000000E+00   2.513750    
          63           3           3        2000 chandeg m_5_862            9468966.      2.0814572E-20  9.8357588E-02  1.0490223E-02   19393.44      4.0659796E-02   79.01192      0.3029782      0.6394209      1.0874749E-10   40367.50      8.7400218E-07  7.0007361E-04  9.3681172E-07  1.5194983E-06  1.1360331E-06  0.0000000E+00   4.516250    
          64           3           4        2000 chandeg m_5_862            9398346.      9.6522526E-21  0.1006246      1.0459732E-02   19258.20      4.2269830E-02   62.31754      0.3083391      0.6524082      7.3122749E-12   38605.36      7.9647219E-03  5.8680435E-04  1.4397719E-04  1.4322689E-03  2.1393308E-03  0.0000000E+00   9.402500    
          65           3           5        2000 chandeg m_5_862            9326349.      4.4613691E-21  0.1035253      1.0543831E-02   19119.38      4.3905351E-02   60.47443      0.3247263      0.6887050      9.8833901E-12   38429.30      2.4872478E-02  6.9448404E-04  4.2952813E-04  4.2883465E-03  5.1560164E-03  0.0000000E+00   8.911250    
          66           3           6        2000 chandeg m_5_862            9253473.      2.0550567E-21  0.1440800      1.6514989E-02   18980.20      4.5143351E-02   80.33453      0.3367277      0.7023467      3.0117349E-07   37342.75      3.3782236E-02  7.1143586E-04  5.9901585E-04  5.9840186E-03  6.3710953E-03  0.0000000E+00   12.09125    
          67           3           7        2000 chandeg m_5_862            9178489.      9.4328458E-22  0.1155492      1.1569306E-02   18833.48      4.7248878E-02   80.96460      0.3480058      0.7377300      3.0538943E-11   37224.05      2.9994944E-02  5.4686848E-04  5.1663443E-04  5.1606824E-03  5.3723734E-03  0.0000000E+00   11.24750    
          68           3           8        2000 chandeg m_5_862            9103071.      4.3143270E-22  0.1144264      1.1191908E-02   18686.35      4.8981506E-02   67.05761      0.3559044      0.7555513      0.0000000E+00   36545.11      5.1572155E-02  2.3023877E-03  1.7404974E-03  1.7399540E-02  1.8549237E-02  0.0000000E+00   12.89000    
          69           3           9        2000 chandeg m_5_862            9027052.      1.9658116E-22  0.2942379      5.5210583E-02   18491.05      4.6771221E-02   81.95483      0.4170176      0.8412392      1.0536254E-06   38727.03      0.1258384      1.0702145E-02  3.1735641E-03  3.1730212E-02  3.8008761E-02  0.0000000E+00   3.635000    
          70           3          10        2000 chandeg m_5_862            8954893.      8.9228928E-23  0.1581736      2.1249520E-02   18339.12      5.1496580E-02   84.21468      0.4220400      0.8845388      2.9522362E-10   39721.59      0.1238567      8.2198475E-03  3.0273304E-03  3.0267691E-02  3.6987502E-02  0.0000000E+00  -1.108750    
          71           3          11        2000 chandeg m_5_862            8873373.      4.0335780E-23  0.1383932      1.5906725E-02   18187.41      5.3741850E-02   69.70208      0.4296674      0.9076204      8.0446544E-13   39185.82      0.1048985      5.6011057E-03  2.5234965E-03  2.5229245E-02  3.1182854E-02  0.0000000E+00  0.4737501    
          72           3          12        2000 chandeg m_5_862            8796974.      1.8172424E-23  0.1365926      1.5037268E-02   18034.88      5.5632763E-02   69.08559      0.4370932      0.9270449      1.3500232E-11   38532.22      8.4459729E-02  3.8465827E-03  2.0025917E-03  2.0020179E-02  2.4980575E-02  0.0000000E+00   1.283750    
          73           3          13        2000 chandeg m_5_862            8717183.      8.1502411E-24  0.1376773      1.4896348E-02   17880.84      5.7486340E-02   10.31041      0.4479471      0.9519070      3.4019451E-10   38349.32      6.6659480E-02  2.7224240E-03  1.5565307E-03  1.5559594E-02  1.9596722E-02  0.0000000E+00  0.8487496    
          74           3          14        2000 chandeg m_5_862            8638953.      3.6409993E-24  0.1391703      1.4875095E-02   17726.51      5.9354126E-02   9.975151      0.4491547      0.9586379      9.8004600E-09   37116.45      5.2337416E-02  1.9876983E-03  1.2020799E-03  1.2015108E-02  1.5281434E-02  0.0000000E+00   3.391250    
          75           3          15        2000 chandeg m_5_862            8560030.      1.6194642E-24  0.1405807      1.4864021E-02   17563.85      6.1213236E-02   10.04112      0.4627768      0.9884663      0.0000000E+00   37345.78      4.1170284E-02  1.4898943E-03  9.2905841E-04  9.2846956E-03  1.1933003E-02  0.0000000E+00   1.700000    
          76           3          16        2000 chandeg m_5_862            8480183.      7.1726754E-25  0.1419319      1.4855293E-02   17405.95      6.3105606E-02   10.09313      0.4758492       1.016800      0.0000000E+00   37576.60      3.2586820E-02  1.1414867E-03  7.2187441E-04  7.2127581E-03  9.3738474E-03  0.0000000E+00  -4.078751    
          77           3          17        2000 chandeg m_5_862            8400215.      3.1631303E-25  0.1431636      1.4840757E-02   17246.69      6.5004818E-02   9.996069      0.4832953       1.034917      0.0000000E+00   37218.25      2.6009981E-02  8.9069625E-04  5.6533964E-04  5.6473748E-03  7.4254158E-03  0.0000000E+00  -3.178750    
          78           3          18        2000 chandeg m_5_862            8319198.      1.3887367E-25  0.1442755      1.4820220E-02   17086.72      6.6908829E-02   9.897667      0.4902729       1.052086      0.0000000E+00   36854.88      2.0955302E-02  7.0589560E-04  4.4688539E-04  4.4628233E-03  5.9383018E-03  0.0000000E+00 -0.6662498    
          79           3          19        2000 chandeg m_5_862            8238480.      6.0699069E-26   22.15562       4.434095       16932.83      0.0000000E+00   134.8414       3.183463       1.043360      4.2165368E-08   34136.04      1.7046310E-02  6.3024797E-02  3.5677079E-04  3.5620946E-03  4.7966689E-03  0.0000000E+00   7.861250    
          80           3          20        2000 chandeg m_5_862            8155042.      2.6407587E-26   3.932245      0.7614095       16767.80      3.2437772E-02   140.4825      0.9671956       1.094838      2.4004827E-13   33830.04      1.3996026E-02  4.0655926E-02  2.8779500E-04  2.8719525E-03  3.9126771E-03  0.0000000E+00   7.681250    
          81           3          21        2000 chandeg m_5_862            8072363.      1.1436728E-26   1.223021      0.2116364       16603.00      6.4070858E-02   141.9433      0.6579525       1.156401      1.5333136E-09   33755.92      1.1594081E-02  2.2625154E-02  2.3449466E-04  2.3387368E-03  3.2219433E-03  0.0000000E+00   6.582500    
          82           3          22        2000 chandeg m_5_862            7989184.      4.9287929E-27  0.5057957      7.5233839E-02   16441.23      7.1607314E-02   130.2582      0.5946094       1.200799      1.6368658E-10   33188.78      9.6804947E-03  1.1823777E-02  1.9285092E-04  1.9221950E-03  2.6758772E-03  0.0000000E+00   7.448750    
          83           3          23        2000 chandeg m_5_862            7906810.      2.1137946E-27  0.2870405      3.5937402E-02   16286.39      7.4458778E-02   126.2971      0.5792409       1.222838      7.8527691E-09   32191.17      8.1420951E-03  5.9717200E-03  1.6235876E-04  1.6076582E-03  2.2462001E-03  0.0000000E+00   10.35500    
          84           3          24        2000 chandeg m_5_862            7824980.      9.0199369E-28  0.5945466      9.3296811E-02   16112.52      7.2277524E-02   107.2870      0.6501121       1.271903      1.4572248E-07   31415.62      6.6496208E-02  1.5656784E-02  1.3049020E-03  1.3032881E-02  1.7861141E-02  0.0000000E+00   12.64625    
          85           3          25        2000 chandeg m_5_862            7742490.      3.8296746E-28   1.273099      0.2069717       15930.69      6.7783669E-02   95.57675      0.7851505       1.387754      2.9766343E-07   31614.49      0.1267607      3.1683393E-02  2.4528259E-03  2.4497710E-02  3.4170914E-02  0.0000000E+00   9.931250    
          86           3          26        2000 chandeg m_5_862            7657226.      1.6178895E-28  0.4454266      5.4179445E-02   15771.27      7.7812068E-02   96.67757      0.7153594       1.492506      4.3039174E-07   31637.23      0.2424518      2.7910260E-02  8.5813226E-03  8.5794479E-02  9.8739512E-02  0.0000000E+00   8.176250    
